,RMSE_drought,epoch,trial
22,0.11586488783359528,22,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
23,0.12741415202617645,23,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
24,0.11831896007061005,24,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
25,0.1126914992928505,25,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
26,0.11179697513580322,26,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
27,0.11348352581262589,27,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
28,0.11605389416217804,28,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
29,0.11880192905664444,29,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
30,0.1113043799996376,30,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
31,0.10913139581680298,31,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
32,0.12212147563695908,32,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
33,0.10983637720346451,33,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
34,0.11755973845720291,34,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
35,0.11204303801059723,35,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
36,0.1092764139175415,36,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
37,0.10614395141601562,37,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
38,0.10873672366142273,38,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
39,0.11071757972240448,39,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
40,0.1134624034166336,40,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
41,0.10642737150192261,41,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
42,0.10952560603618622,42,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
43,0.10732967406511307,43,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
44,0.10867099463939667,44,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
45,0.10879053920507431,45,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
46,0.1038518100976944,46,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
47,0.10594870895147324,47,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
48,0.10721302777528763,48,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
49,0.10625940561294556,49,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
50,0.10371385514736176,50,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
51,0.10772356390953064,51,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
52,0.10508687794208527,52,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
53,0.11089927703142166,53,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
54,0.10434109717607498,54,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
55,0.10331892967224121,55,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
56,0.1028248742222786,56,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
57,0.10350912809371948,57,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
58,0.10380597412586212,58,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
59,0.10683369636535645,59,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
60,0.11062014847993851,60,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
61,0.10152459889650345,61,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
62,0.10337791591882706,62,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
63,0.10259861499071121,63,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
64,0.10410871356725693,64,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
65,0.10128393024206161,65,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
66,0.10051573812961578,66,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
67,0.1014401912689209,67,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
68,0.10017651319503784,68,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
69,0.10388901084661484,69,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
70,0.09974028170108795,70,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
71,0.10052526742219925,71,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
72,0.09958633035421371,72,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
73,0.09922298789024353,73,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
74,0.10130993276834488,74,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
75,0.09853165596723557,75,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
76,0.10247828811407089,76,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
77,0.1042947918176651,77,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
78,0.09978189319372177,78,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
79,0.09984654188156128,79,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
80,0.0992366150021553,80,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
81,0.09833844006061554,81,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
82,0.09856442362070084,82,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
83,0.09858766943216324,83,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
84,0.09851101040840149,84,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
85,0.09910187125205994,85,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
86,0.099445641040802,86,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
87,0.09968112409114838,87,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
88,0.09748266637325287,88,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
89,0.09902353584766388,89,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
90,0.10221614688634872,90,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
91,0.09706420451402664,91,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
92,0.09882526844739914,92,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
93,0.0971553847193718,93,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
94,0.09719140827655792,94,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
95,0.09761679917573929,95,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
96,0.10021904110908508,96,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
97,0.10302267223596573,97,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
98,0.09798186272382736,98,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
99,0.10048206895589828,99,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=2).yaml
100,0.23970575630664825,0,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
101,0.21303685009479523,1,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
102,0.1855117827653885,2,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
103,0.1787227839231491,3,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
104,0.17139849066734314,4,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
105,0.1674415022134781,5,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
106,0.15941868722438812,6,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
107,0.15958702564239502,7,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
108,0.1452976018190384,8,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
109,0.14012299478054047,9,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
110,0.13323013484477997,10,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
111,0.130802184343338,11,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
112,0.1170344352722168,12,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
113,0.11276703327894211,13,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
114,0.12136178463697433,14,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
115,0.11616156250238419,15,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
116,0.11438492685556412,16,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
117,0.11906556040048599,17,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
118,0.1176278218626976,18,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
119,0.1147347241640091,19,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
120,0.1076388955116272,20,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
121,0.10548990219831467,21,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
122,0.10567077249288559,22,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
123,0.10691258311271667,23,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
124,0.10442151874303818,24,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
125,0.10107074677944183,25,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
126,0.10270301252603531,26,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
127,0.11268720030784607,27,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
128,0.1019192785024643,28,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
129,0.10192852467298508,29,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
130,0.09876956790685654,30,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
131,0.09884054958820343,31,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
132,0.11979031562805176,32,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
133,0.09901690483093262,33,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
134,0.10312725603580475,34,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
135,0.09736410528421402,35,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
136,0.09754501283168793,36,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
137,0.09732852876186371,37,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
138,0.09670405834913254,38,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
139,0.09891276061534882,39,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
140,0.09629261493682861,40,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
141,0.09695889055728912,41,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
142,0.09837216138839722,42,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
143,0.09575527906417847,43,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
144,0.09922779351472855,44,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
145,0.09735774993896484,45,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
146,0.0988139882683754,46,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
147,0.09646879136562347,47,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
148,0.09680020064115524,48,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
149,0.09721457958221436,49,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
150,0.09486192464828491,50,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
151,0.09419384598731995,51,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
152,0.0937405452132225,52,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
153,0.09847172349691391,53,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
154,0.09427923709154129,54,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
155,0.09349672496318817,55,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
156,0.09613032639026642,56,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
157,0.09313298761844635,57,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
158,0.09628588706254959,58,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
159,0.09274850785732269,59,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
160,0.10611790418624878,60,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
161,0.09256003797054291,61,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
162,0.09318730980157852,62,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
163,0.09417862445116043,63,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
164,0.09531466662883759,64,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
165,0.09277860820293427,65,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
166,0.09464168548583984,66,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
167,0.09284485131502151,67,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
168,0.09177827835083008,68,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
169,0.09321682900190353,69,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
170,0.0914115309715271,70,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
171,0.09172211587429047,71,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
172,0.09135638177394867,72,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
173,0.09206853806972504,73,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
174,0.09545901417732239,74,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
175,0.09105105698108673,75,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
176,0.09225831925868988,76,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
177,0.09220586717128754,77,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
178,0.09095227718353271,78,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
179,0.09029087424278259,79,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
180,0.08989612758159637,80,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
181,0.09002064168453217,81,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
182,0.09083534777164459,82,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
183,0.0908253937959671,83,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
184,0.09001623839139938,84,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
185,0.09047313779592514,85,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
186,0.09097146987915039,86,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
187,0.08965602517127991,87,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
188,0.09057530760765076,88,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
189,0.09036848694086075,89,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
190,0.0909976065158844,90,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
191,0.08914826065301895,91,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
192,0.0885523185133934,92,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
193,0.08898641914129257,93,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
194,0.08873885869979858,94,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
195,0.08992604911327362,95,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
196,0.08869766443967819,96,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
197,0.08923504501581192,97,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
198,0.09076495468616486,98,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
199,0.08944513648748398,99,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=4).yaml
200,0.23435306549072266,0,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
201,0.22069963812828064,1,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
202,0.20731200277805328,2,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
203,0.20550531148910522,3,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
204,0.20756228268146515,4,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
205,0.19663318991661072,5,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
206,0.1868971288204193,6,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
207,0.1761920303106308,7,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
208,0.16129164397716522,8,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
209,0.15152888000011444,9,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
210,0.13845594227313995,10,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
211,0.13831280171871185,11,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
212,0.123121477663517,12,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
213,0.11926353722810745,13,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
214,0.11967278271913528,14,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
215,0.1113206073641777,15,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
216,0.1055302694439888,16,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
217,0.11306249350309372,17,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
218,0.10608258098363876,18,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
219,0.10352914035320282,19,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
220,0.10173678398132324,20,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
221,0.09920693933963776,21,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
222,0.10173766314983368,22,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
223,0.11101534962654114,23,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
224,0.09822603315114975,24,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
225,0.09790580719709396,25,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
226,0.09766530990600586,26,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
227,0.10027029365301132,27,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
228,0.10020334273576736,28,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
229,0.09547162055969238,29,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
230,0.09398595243692398,30,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
231,0.09429526329040527,31,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
232,0.12240834534168243,32,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
233,0.09396905452013016,33,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
234,0.10187507420778275,34,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
235,0.09219204634428024,35,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
236,0.09312064945697784,36,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
237,0.09326018393039703,37,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
238,0.09354584664106369,38,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
239,0.09305031597614288,39,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
240,0.09178195148706436,40,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
241,0.09501495212316513,41,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
242,0.0942542627453804,42,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
243,0.09199341386556625,43,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
244,0.09410052746534348,44,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
245,0.09764488786458969,45,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
246,0.09549618512392044,46,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
247,0.09447752684354782,47,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
248,0.09419030696153641,48,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
249,0.09439557045698166,49,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
250,0.0931425392627716,50,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
251,0.09102419018745422,51,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
252,0.09195476025342941,52,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
253,0.09827995300292969,53,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
254,0.0921468734741211,54,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
255,0.09060546010732651,55,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
256,0.09078669548034668,56,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
257,0.08951518684625626,57,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
258,0.09171468019485474,58,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
259,0.08887862414121628,59,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
260,0.10404079407453537,60,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
261,0.08973117917776108,61,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
262,0.09153397381305695,62,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
263,0.08940190821886063,63,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
264,0.09126463532447815,64,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
265,0.0889740064740181,65,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
266,0.0897139236330986,66,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
267,0.08888472616672516,67,configs/drought/drought_lstm/grid/(hidden_dim=32)_(num_layers=8).yaml
